750,0,272.655105021646,291.375478706367,257.683981110382,291.375478706367,140.289496628696,4.21968967797974,99.254072734685,26.41695533862,6.93085616599774,4.59598473756936,44.0915814615918,1.32290629751419,257.436517960363,0.967634728948405,19.2628066064727,1.3181406659006,0.124437899010724,0.0315781806046391,669.682376397324,92.4131703624659,2.79169924850923,72.6802503432859,0.0167185414270083,5485.36390376167,42.9350543522632,0.146369503473625,11.7978029939741,
-15,0,272.655105021647,291.375478706367,257.683981110382,291.375478706367,140.289496628696,4.21968967797974,99.2540727346853,26.41695533862,6.93085616599776,4.59598473756937,44.0915814615914,1.32290629751419,257.436517960364,0.967634728948404,19.2628066064727,1.31814066590033,0.124437899010655,0.0315781806046358,669.682376397259,92.4131703624661,2.79169924850923,72.6802503432858,0.0167185414270083,5485.36390376167,42.9350543522632,0.146369503473625,11.7978029939741,
0,0,272.893475632534,291.622339047235,257.809078078295,291.622339047235,140.356237939755,4.21879604492669,99.2777615750543,26.4109106086001,6.96644442839939,4.6196142811855,44.1328028766796,1.37755539605274,257.018085144089,0.971613227629153,19.116313846973,1.32026090703243,0.126039746979587,0.0312986902775155,674.550587208483,92.5332688716692,2.78143039458188,72.7410168695731,0.0168179123280157,5465.57719963327,43.0905192966009,0.146899497602049,11.7971424675136,
0,0,272.893475632534,291.622339047235,257.809078078295,291.622339047235,140.356237939755,4.21879604492669,99.2777615750543,26.4109106086001,6.96644442839939,4.6196142811855,44.1328028766796,1.37755539605274,257.018085144089,0.971613227629153,19.116313846973,1.32026090703243,0.126039746979587,0.0312986902775155,674.550587208483,92.5332688716692,2.78143039458188,72.7410168695731,0.0168179123280157,5465.57719963327,43.0905192966009,0.146899497602049,11.7971424675136,
0,0,272.893475632534,291.622339047235,257.809078078295,291.622339047235,140.356237939755,4.21879604492669,99.2777615750543,26.4109106086001,6.96644442839939,4.6196142811855,44.1328028766796,1.37755539605274,257.018085144089,0.971613227629153,19.116313846973,1.32026090703243,0.126039746979587,0.0312986902775155,674.550587208483,92.5332688716692,2.78143039458188,72.7410168695731,0.0168179123280157,5465.57719963327,43.0905192966009,0.146899497602049,11.7971424675136,
0,0,272.893475632534,291.622339047235,257.809078078295,291.622339047235,140.356237939755,4.21879604492669,99.2777615750543,26.4109106086001,6.96644442839939,4.6196142811855,44.1328028766796,1.37755539605274,257.018085144089,0.971613227629153,19.116313846973,1.32026090703243,0.126039746979587,0.0312986902775155,674.550587208483,92.5332688716692,2.78143039458188,72.7410168695731,0.0168179123280157,5465.57719963327,43.0905192966009,0.146899497602049,11.7971424675136,
30,0,277.162836696687,296.237391009235,262.111637039018,296.237391009235,142.596815181382,4.07176537299117,102.869325233379,25.2687119333322,6.76342281360028,4.48452995766571,42.6532507440187,2.53007679868837,242.861504246354,0.932480413334128,18.6465552822166,0.282159501909205,0.139816725192938,0.0290584890387906,1750.86594685853,92.5347121899441,2.81938439243963,72.2389851258128,0.0165279170622282,5564.4470575963,42.3249398257244,0.144289567587697,12.1959489139324,
60,0,281.153127306766,300.535419538032,265.922386650883,300.535419538032,144.571403638196,3.93472857421837,106.136428733405,24.1514400575545,6.6503746585413,4.40747086359106,41.2350908410187,4.05705499309612,215.134593751821,0.867143669202781,21.0321855515437,0.144238827630917,0.167269974851194,0.0270394665643647,3403.40698569677,92.8697748784608,2.88072141744363,71.8130231465795,0.0161469273990434,5669.04871224639,41.5440447984966,0.14162742544942,12.5998708462394,
90,0,285.102449073304,304.785365763244,269.668200871216,304.785365763244,146.512688620982,3.81446132339017,109.240845011227,23.1970782959386,6.53634659259763,4.32782449997875,39.9597015990797,5.71159856256214,182.74209453103,0.78804584455264,25.1814228978898,0.200715961891427,0.296053024557634,0.0263524819854735,3877.85483980513,93.7692767625999,2.94716956873374,70.9901535549266,0.0158127083948581,5842.52358821157,40.3105837044717,0.137422444447063,12.9100452267387,
120,0,288.807157299128,308.770050846891,273.171957202878,308.770050846891,148.321059487297,3.70962196289568,112.082442297605,22.4000999376182,6.45410268028682,4.26774225539292,38.8252618995702,6.02727801487014,152.091648870308,0.700722972109895,31.9143781889658,0.324088894334992,0.549672357444148,0.0274471551986726,4175.11024373857,94.6154739196527,3.05065523641145,70.0362131699709,0.0152642831473444,6069.97009193937,38.8001665704903,0.132273295126671,13.1279481064068,
